"RGI	Código no Mapa	Empreendimento	Edifício	Zona de Valor	Endereço	Bairro	Distrito	Região	Cidade	UF	CEP	Zoneamento	Setor	Quadra	Data Lançamento	Data Entrega	Data Ocupação	Data Projeto Aprovado	Tipologia	Classificação do tipo	Padrão	Status	Área Terreno	Área Total Construída	Torres	Nº de Elevadores	Registro de Incorporação	Infraestrutura	Grupo Incorporador Apelido	Grupo Incorporador	Incorporadora 1	Incorporadora 2	Incorporadora 3	Incorporadora 4	Construtora 1	Construtora 2	Vendedora 1	Vendedora 2	Vendedora 3	Vendedora 4	Banco	Unidade	Dormitórios	Suítes	Banheiros	Nº Vagas	Área Privativa	Área Total	Nº Total de Unidades	Nº Unidades por Pavimento	Nº de Pavimentos	Valor do Dolar no lançamento	(VMU)Preço de venda da unidade no lançamento	(VUV)Preço m2 privativo no lançamento	(VMU)Preço de venda da unidade atualizado INCC	(VUV)Preço m2 privativo atualizado INCC	(VMU)Preço de venda da unidade atualizado IGPM	(VUV)Preço m2 privativo atualizado IGPM	(VMU)Preço de venda da unidade atualizado CUB	(VUV)Preço m2 privativo atualizado CUB	(VMU)Preço de venda da unidade na data pesquisa	(VUV)Preço m2 privativo na data pesquisa	% Unidades Vendidas	% Unidades a Vender	Unidades Vendidas	Qtd em Estoque	VGV	Modalidade	Banco	Condições de pagamento	Responsabilidade do Comprador	Data Pesquisa";
"362291014	183	VILLA DE ESPANHA	BL 1. BL 2. BL 3. BL 4. BL 5. BL 6. BL 7. BL 8. BL 9. BL 10. BL 11. BL 12. BL 13. BL 14	SOROCABA - SP	R SANTA MARIA. 231	VILA HORTENCIA	SEM DISTRITO		SOROCABA	SP	18020-216	ZC	0	0	42005	42917	0	0	Res. Vertical	ECONOMICO	PADRAO MEDIO-C/ELEVADOR	PRONTO	17867.09		14	2		Churrasqueira. Piscina Adulta. Espaco Gourmet. Salao de Festas. Piscina Infantil. Playground. Fitness.	MAGNUM	MAGNUM COMERCIAL E CONSTRUTORA LTDA	MAGNUM COMERCIAL E CONSTRUTORA LTDA				MAGNUM COMERCIAL E CONSTRUTORA LTDA		MAGNUM COMERCIAL E CONSTRUTORA LTDA					2 DORMS	2	0	1	2	50	75	112	4	7	263.423	180420	3608.4	218577.46	4371.55	223503.43	4470.07	209351.16	4187.02	210000	4200	100	0	112	0	20207040	Preço Fechado				43223";
"362291014	183	VILLA DE ESPANHA	BL 1. BL 2. BL 3. BL 4. BL 5. BL 6. BL 7. BL 8. BL 9. BL 10. BL 11. BL 12. BL 13. BL 14	SOROCABA - SP	R SANTA MARIA. 231	VILA HORTENCIA	SEM DISTRITO		SOROCABA	SP	18020-216	ZC	0	0	42005	42917	0	0	Res. Vertical	ECONOMICO	PADRAO MEDIO-C/ELEVADOR	PRONTO	17867.09		14	2		Churrasqueira. Piscina Adulta. Espaco Gourmet. Salao de Festas. Piscina Infantil. Playground. Fitness.	MAGNUM	MAGNUM COMERCIAL E CONSTRUTORA LTDA	MAGNUM COMERCIAL E CONSTRUTORA LTDA				MAGNUM COMERCIAL E CONSTRUTORA LTDA		MAGNUM COMERCIAL E CONSTRUTORA LTDA					2 DORMS	2	0	1	2	53	79.5	224	4	7	263.423	194370	3667.36	235477.78	4442.98	240784.62	4543.11	225538.11	4255.44	210000	3962.26	100	0	224	0	43538880	Preço Fechado				42887";
"39802517	184	VILLA FLORENCA		SOROCABA - SP	R ABNER PEDROSO DE ALCANTARA. 634	VILA MINEIRAO	SEM DISTRITO		SOROCABA	SP	18076-482	ZR 2	0	0	42826	43466	0	0	Res. Horizontal	ECONOMICO	PADRAO MEDIO-S/ELEVADOR	EM OBRAS	5955.79	3769.86	0	0		Churrasqueira. Espaco Gourmet. Playground.	FVC	FVC ENGENHARIA E CONSTRUICOES	FVC ENGENHARIA E CONSTRUICOES	GUEB EMPREENDIMENTOS IMOBILIARIOS			FVC ENGENHARIA E CONSTRUICOES	GUEB EMPREENDIMENTOS IMOBILIARIOS	REIS IMOVEIS LTDA				CAIXA	CASA	2	0	1	2	53	79.5	76	0	2	313.557	161865	3054.06	171439.55	3234.71	171176.01	3229.74	170110.92	3209.64	169900	3205.66	657.894.736.842.105	342.105.263.157.895	50	26	12301740	Preço Fechado	CAIXA			43349";
"3628515	185	VILLA LOBOS CONDOMINIO CLUBE	TORRE 1. TORRE 2. TORRE 3. TORRE 4	SOROCABA - SP	R ANTONIO PEREZ HERNANDEZ. 725	PARQUE CAMPOLIM	SEM DISTRITO		SOROCABA	SP	18048-115		0	0	42005	43282	0	0	Res. Vertical	MEDIO BAIXO	PADRAO MEDIO-C/ELEVADOR	EM OBRAS	1840		4	2		Academia. Quadra Poli-Esportiva. Churrasqueira. Piscina Adulta. Espaco Gourmet. Salao de Festas. Salao de Jogos. Interfone. Playground. Spa. Jardins. Home-Office. Fitness. Sala de Ginastica.	CRB	CRB INCORPORACAO E CONSTRUCAO LTDA	CRB INCORPORACAO E CONSTRUCAO LTDA				CRB INCORPORACAO E CONSTRUCAO LTDA		MENDES ORTEGA ASSESSORIA IMOBILIARIA					3 DORMS	3	1	2	2	85	127.5	88	4	11	263.423	380000	4470.59	460367.11	5416.09	470742.17	5538.15	440934.72	5187.47	402000	4729.41	100	0	88	0	33440000	Preço Fechado				43150";
"3628515	185	VILLA LOBOS CONDOMINIO CLUBE	TORRE 1. TORRE 2. TORRE 3. TORRE 4	SOROCABA - SP	R ANTONIO PEREZ HERNANDEZ. 725	PARQUE CAMPOLIM	SEM DISTRITO		SOROCABA	SP	18048-115		0	0	42005	43282	0	0	Res. Vertical	MEDIO BAIXO	PADRAO MEDIO-C/ELEVADOR	EM OBRAS	1840		4	2		Academia. Quadra Poli-Esportiva. Churrasqueira. Piscina Adulta. Espaco Gourmet. Salao de Festas. Salao de Jogos. Interfone. Playground. Spa. Jardins. Home-Office. Fitness. Sala de Ginastica.	CRB	CRB INCORPORACAO E CONSTRUCAO LTDA	CRB INCORPORACAO E CONSTRUCAO LTDA				CRB INCORPORACAO E CONSTRUCAO LTDA		MENDES ORTEGA ASSESSORIA IMOBILIARIA					2 DORMS	2	1	2	2	66	99	88	4	11	263.423	310000	4696.97	375562.64	5690.34	384026.51	5818.58	359709.9	5450.15	275820	4179.09	100	0	88	0	27280000	Preço Fechado				42915";
"3637515	186	VILLA LUGANO RESIDENCIAL		SOROCABA - SP	R ELIAS RODRIGUES CLARO. 612	JARDIM SAO CARLOS	SEM DISTRITO		SOROCABA	SP	18046-390		0	0	41760	42278	0	0	Res. Horizontal	MEDIO	PADRAO MEDIO-S/ELEVADOR	PRONTO	3533.1		0	0		Playground. Espaco Meditacao.	INVEST PART	INVESTIDOR PARTICULAR	INVESTIDOR PARTICULAR				INVESTIDOR PARTICULAR		MENDES ORTEGA ASSESSORIA IMOBILIARIA					SOBRADO	3	1	2	2	123	184.5	18	0	2	222.088	403040	3276.75	504389.6	4100.73	505396.59	4108.92	488162.63	3968.8	560000	4552.85	100	0	18	0	7254720	Preço Fechado				42597";
"3708515	187	VILLA LUMIERE		SOROCABA - SP	R LUIZA MATIELLO HANSER. 355	JARDIM PAGLIATO	SEM DISTRITO		SOROCABA	SP	18046-166		0	0	41974	42705	0	0	Res. Horizontal	MEDIO	PADRAO MEDIO-S/ELEVADOR	EM OBRAS	3084.31		0	0		Espaco Gourmet. Playground.	JDJ	JDJ CONSTRUTORA	JDJ CONSTRUTORA				JDJ CONSTRUTORA		REIS IMOVEIS LTDA					3 DORMS	3	3	3	2	157	230	20	0	2	263.633	474000	3019.11	579541.12	3691.35	591679.52	3768.66	551799.72	3514.65	610000	3885.35	100	0	20	0	9480000	Preço Fechado				42790";
"39403713	188	VILLA MAGGIORI		SOROCABA - SP	R FERNANDO AFFONSO. 111	JARDIM AMERICA	SEM DISTRITO	INTERIOR	SOROCABA	SP	18046-703		0	0	41334	42278	0	0	Res. Horizontal	MEDIO	PADRAO MEDIO-S/ELEVADOR	EM OBRAS	12000		0	0		Piscina Adulta. Espaco Gourmet. Salao de Festas. Piscina Infantil. Playground. Sala de Ginastica.	MAGNUM	MAGNUM COMERCIAL E CONSTRUTORA LTDA	MAGNUM COMERCIAL E CONSTRUTORA LTDA				MAGNUM COMERCIAL E CONSTRUTORA LTDA		MAGNUM COMERCIAL E CONSTRUTORA LTDA					3 DORMS	3	1	2	3	140	190	57	0	2	200.735	486000	3471.43	675024.93	4821.61	658168.49	4701.21	644290.11	4602.07	595000	4250	100	0	57	0	27702000	Preço Fechado		""VALOR R$ 549.000.00. 30% DA CASA R$ 164.700.00 ATÉ OUTUBRO DE 2014 NA SEGUINTE CONDIÇÃO DE PAGAMENTO";" ATO R$ 30.000.00. MENSAIS - 13 X R$ 1.500.00 ATÉ OUTUBRO /2014. PARCELA ÚNICA - R$ 87.555.00 EM DEZEMBRO/2013. PARCELA ÚNICA- R$ 27.645.00 EM JULHO/2014. OBS. NA ENTRADA DOS 30% A CONSTRUTORA  ACEITA UMA CONTRA PROPOSTA. SALDO DEVEDOR R$ 384.300.00 COM O BANCO PARA UMA RENDA DE R$12.000.00""	RENDA DE R$12.000.00	42488"
"3553515	189	VILLA SAO PAULO - VENDAS SUSPENSAS	TORRE A. TORRE B	SOROCABA - SP	AV SAO PAULO. 1630	ALEM PONTE	SEM DISTRITO		SOROCABA	SP	18013-003		0	0	42125	42856	0	0	Res. Vertical	MEDIO BAIXO	PADRAO MEDIO-C/ELEVADOR	LANÇAMENTO	4100		2	2		Piscina Adulta. Espaco Gourmet. Salao de Festas. Piscina Infantil. Sauna Seca. Playground. Brinquedoteca. Fitness.	BARROS E BARROS	BARROS E BARROS CONSTRUTORA E INCORPORADORA	BARROS E BARROS CONSTRUTORA E INCORPORADORA				BARROS E BARROS CONSTRUTORA E INCORPORADORA		GRUPO ISA IMOBILIARIA LTDA				CAIXA	3 DORMS	3	1	2	2	85.15	127.72	88	4	13	306.172	293000	3440.99	346784.75	4072.64	352907.09	4144.54	364739.14	4283.49	302000	3546.68	681.818.181.818.182	318.181.818.181.818	60	28	25784000	Preço Fechado	CAIXA			43228";
"3553515	189	VILLA SAO PAULO - VENDAS SUSPENSAS	TORRE A. TORRE B	SOROCABA - SP	AV SAO PAULO. 1630	ALEM PONTE	SEM DISTRITO		SOROCABA	SP	18013-003		0	0	42125	42856	0	0	Res. Vertical	MEDIO	PADRAO MEDIO-C/ELEVADOR	LANÇAMENTO	4100		2	2		Piscina Adulta. Espaco Gourmet. Salao de Festas. Piscina Infantil. Sauna Seca. Playground. Brinquedoteca. Fitness.	BARROS E BARROS	BARROS E BARROS CONSTRUTORA E INCORPORADORA	BARROS E BARROS CONSTRUTORA E INCORPORADORA				BARROS E BARROS CONSTRUTORA E INCORPORADORA		GRUPO ISA IMOBILIARIA LTDA				CAIXA	COBERTURA	3	1	2	2	154.58	231.87	16	4	13	306.172	539170	3487.97	638143.12	4128.24	649409.27	4201.12	671182.26	4341.98	546000	3532.15	62.5	37.5	10	6	8626720	Preço Fechado	CAIXA			43228";
"3713515	190	VILLAGE AMATO RESERVA	1ª E 2ª FASE	SOROCABA - SP	AV TRES DE MARCO. 5365	APARECIDINHA	SEM DISTRITO		SOROCABA	SP	18087-180		0	0	42005	43466	0	0	Res. Horizontal	ECONOMICO	PADRAO MEDIO-S/ELEVADOR	EM OBRAS	124439.52		0	0		Academia. Quadra Poli-Esportiva. Piscina Adulta. Espaco Gourmet. Salao de Festas. Brinquedoteca.	JDJ	JDJ CONSTRUTORA	JDJ CONSTRUTORA				JDJ CONSTRUTORA		JDJ CONSTRUTORA				CAIXA	CASA	2	1	2	2	56	84	100	0	1	263.423	175655	3136.7	212804.7	3800.09	217600.57	3885.73	203822.07	3639.68	216000	3857.14	96	4	96	4	17565500	Preço Fechado	CAIXA			43367";
"36748916	191	VILLAGE MONTE VERDE	TORRE 1	SOROCABA - SP	R RAMON HARO MARTINI. 0	VILA HARO	SEM DISTRITO	-	SOROCABA	SP	18015-140	ZR 2	0	0	42370	43525	0	0	Res. Vertical	ECONOMICO	PADRAO MEDIO-C/ELEVADOR	EM OBRAS	11534.53		1	2		Academia. Piscina Adulta. Espaco Gourmet. Salao de Festas. Playground.	ENPLAN	ENPLAN CONSTRUTORA LTDA	ENPLAN CONSTRUTORA LTDA				ENPLAN CONSTRUTORA LTDA		PUENTE IMOVEIS				CAIXA	2 DORMS	2	0	1	1	45	67.5	128	8	15	405.171	155000	3444.44	175625.48	3902.78	173066.69	3845.92	171280.7	3806.23	158000	3511.11	100	0	128	0	19840000	Preço Fechado	CAIXA			43374";
"909361710	191	VILLAGE MONTE VERDE	TORRE 2	SOROCABA - SP	R RAMON HARO MARTINI. 0	VILA HARO	SEM DISTRITO	-	SOROCABA	SP	18015-140	ZR 2	0	0	43009	43525	0	43011	Res. Vertical	ECONOMICO	PADRAO MEDIO-C/ELEVADOR	LANÇAMENTO	11534.53		1	2		Academia. Piscina Adulta. Espaco Gourmet. Salao de Festas. Playground.	ENPLAN	ENPLAN CONSTRUTORA LTDA	ENPLAN CONSTRUTORA LTDA				ENPLAN CONSTRUTORA LTDA		PUENTE IMOVEIS				CAIXA	2 DORMS	2	0	1	1	45	67.5	128	8	15	319.064	164000	3644.44	169262.47	3761.38	176167.92	3914.84	168511.17	3744.69	158000	3511.11	100	0	128	0	20992000	Preço Fechado	CAIXA			43374";
"909371710	191	VILLAGE MONTE VERDE	TORRE 3	SOROCABA - SP	R RAMON HARO MARTINI. 0	VILA HARO	SEM DISTRITO	-	SOROCABA	SP	18015-140	ZR 2	0	0	43374	43709	0	43011	Res. Vertical	ECONOMICO	PADRAO MEDIO-C/ELEVADOR	LANÇAMENTO	11534.53		1	2		Academia. Piscina Adulta. Espaco Gourmet. Salao de Festas. Playground.	ENPLAN	ENPLAN CONSTRUTORA LTDA	ENPLAN CONSTRUTORA LTDA				ENPLAN CONSTRUTORA LTDA		PUENTE IMOVEIS				CAIXA	2 DORMS	2	0	1	1	45	67.5	128	8	15	382.814	174500	3877.77	174500	3877.77	174500	3877.77	174500	3877.77	174500	3877.78	0	100	0	128	22336000	Preço Fechado	CAIXA			43374";
"3626512	192	VILLAGGIO DI VENETO	BLOCO 1. BLOCO 2. BLOCO 3. BLOCO 4. BLOCO 5. BLOCO 6. BLOCO 7. BLOCO 8. BLOCO 9. BLOCO 10. BLOCO 11. BLOCO 12. BLOCO 13. BLOCO 14	SOROCABA - SP	AV DOUTOR ARMANDO PANNUNZIO. 1700	JARDIM VERA CRUZ	SEM DISTRITO	INTERIOR	SOROCABA	SP	18050-000	ZR 2	0	0	41760	42705	0	0	Res. Vertical	ECONOMICO	PADRAO MEDIO-C/ELEVADOR	PRONTO	40000		14	2		Churrasqueira. Piscina Adulta. Espaco Gourmet. Salao de Festas. Piscina Infantil. Forno a Lenha. Playground. Fitness.	MAGNUM	MAGNUM COMERCIAL E CONSTRUTORA LTDA	MAGNUM COMERCIAL E CONSTRUTORA LTDA				MAGNUM COMERCIAL E CONSTRUTORA LTDA		MAGNUM COMERCIAL E CONSTRUTORA LTDA					2 DORMS	2	0	1	1	50	75	307	4	7	222.088	162355	3247.1	203181.26	4063.63	203586.9	4071.74	196644.61	3932.89	226500	4530	100	0	307	0	49842985	Preço Fechado				43368";
"3626512	192	VILLAGGIO DI VENETO	BLOCO 1. BLOCO 2. BLOCO 3. BLOCO 4. BLOCO 5. BLOCO 6. BLOCO 7. BLOCO 8. BLOCO 9. BLOCO 10. BLOCO 11. BLOCO 12. BLOCO 13. BLOCO 14	SOROCABA - SP	AV DOUTOR ARMANDO PANNUNZIO. 1700	JARDIM VERA CRUZ	SEM DISTRITO	INTERIOR	SOROCABA	SP	18050-000	ZR 2	0	0	41760	42705	0	0	Res. Vertical	MEDIO BAIXO	PADRAO MEDIO-C/ELEVADOR	PRONTO	40000		14	2		Churrasqueira. Piscina Adulta. Espaco Gourmet. Salao de Festas. Piscina Infantil. Forno a Lenha. Playground. Fitness.	MAGNUM	MAGNUM COMERCIAL E CONSTRUTORA LTDA	MAGNUM COMERCIAL E CONSTRUTORA LTDA				MAGNUM COMERCIAL E CONSTRUTORA LTDA		MAGNUM COMERCIAL E CONSTRUTORA LTDA					2 DORMS	2	0	1	1	53	79.5	104	4	7	222.088	189500	3575.47	237152.22	4474.57	237625.68	4483.5	229522.68	4330.61	225000	4245.28	100	0	104	0	19708000	Preço Fechado				43090";
"32075812	193	VILLAGGIO IPANEMA I	(LOTEAMENTO FECHADO) - RESIDENCIAL	SOROCABA - SP	ROD EMERENCIANO PRESTES DE BARROS. 1221	PARQUE SAO BENTO	SEM DISTRITO	INTERIOR	SOROCABA	SP	18072-036		0	0	41883	42644	0	0	Loteamento		PADRAO MEDIO-S/ELEVADOR	PRONTO	475734.7		1	0			JC MORAIS	JC MORAIS ASSESSORIA E EMPREENDIMENTOS IMOBILIARIOS LTDA	JC MORAIS ASSESSORIA E EMPREENDIMENTOS IMOBILIARIOS LTDA				JC MORAIS ASSESSORIA E EMPREENDIMENTOS IMOBILIARIOS LTDA		JC MORAIS ASSESSORIA E EMPREENDIMENTOS IMOBILIARIOS LTDA					LOTE	0	0	0	0	175	175	694	0	0	233.287	104832	599.04	129066.52	737.52	133336.51	761.92	122252.82	698.59	84700	484	100	0	694	0	72753408	Preço Fechado				43223";
"756051410	193	VILLAGGIO IPANEMA I	COMERCIAL	SOROCABA - SP	ROD EMERENCIANO PRESTES DE BARROS. 1221	PARQUE SAO BENTO	SEM DISTRITO	INTERIOR	SOROCABA	SP	18072-036		0	0	41883	42644	0	41919	Loteamento		PADRAO MEDIO-S/ELEVADOR	PRONTO	475734.7		0	0			JC MORAIS	JC MORAIS ASSESSORIA E EMPREENDIMENTOS IMOBILIARIOS LTDA	JC MORAIS ASSESSORIA E EMPREENDIMENTOS IMOBILIARIOS LTDA				JC MORAIS ASSESSORIA E EMPREENDIMENTOS IMOBILIARIOS LTDA		JC MORAIS ASSESSORIA E EMPREENDIMENTOS IMOBILIARIOS LTDA					LOTE	0	0	0	0	660	660	250	0	0	233.287	396426	600.65	488069.73	739.51	504216.82	763.97	462303.46	700.47	429461	650.7	100	0	250	0	99106500	Preço Fechado				43000";
"34554316	194	VILLAGIO DAS PAINEIRAS		SOROCABA - SP	R LUIGI BRUNETTI. 813	JARDIM CELESTE	SEM DISTRITO		SOROCABA	SP	18066-040	ZR 3	0	0	42278	42552	0	0	Res. Horizontal	ECONOMICO	PADRAO MEDIO-S/ELEVADOR	EM OBRAS	1100		0	0			ESC	ESC CONSTRUTORA E INCORPORADORA	ESC CONSTRUTORA E INCORPORADORA				ESC CONSTRUTORA E INCORPORADORA		SOROCABA BRASIL	GRUPO 4 IMOVEIS				CASA	2	0	1	1	50	75	10	0	1	38.795	156750	3135	179093.28	3581.87	180584.69	3611.69	174245.44	3484.91	170000	3400	100	0	10	0	1567500	Preço Fechado				42892";
"39337713	195	VILLAGIO FELICITA		SOROCABA - SP	R JERICO. 57	JARDIM BETANIA	SEM DISTRITO	INTERIOR	SOROCABA	SP	18071-610		0	0	41275	41609	0	0	Res. Horizontal	ECONOMICO	PADRAO SIMPLES-S/ELEVADOR	PRONTO	690		0	0			L FURTADO	L FURTADO CONSTRUTORA	L FURTADO CONSTRUTORA				L FURTADO CONSTRUTORA		L FURTADO CONSTRUTORA					2 DORMS	2	0	1	1	65	97.5	5	0	2	203.108	141360	2174.77	197949.3	3045.37	192390.77	2959.86	187843.54	2889.9	172000	2646.15	100	0	5	0	706800	Preço Fechado				41957";
"39281713	196	VILLAGIO PITANGUEIRAS		SOROCABA - SP	R NAIR FARIA LAMARCA. 0	JARDIM MARIA ELVIRA	SEM DISTRITO	INTERIOR	SOROCABA	SP	18078-570		0	0	41395	41395	0	0	Res. Horizontal	ECONOMICO	PADRAO SIMPLES-S/ELEVADOR	PRONTO	2500		0	0			INVEST PART	INVESTIDOR PARTICULAR	INVESTIDOR PARTICULAR				INVESTIDOR PARTICULAR		REIS IMOVEIS LTDA					2 DORMS	2	0	1	2	55	82.5	35	0	1	203.484	140000	2545.45	188781.69	3432.39	189311.08	3442.01	177397	3225.39	145000	2636.36	100	0	35	0	4900000	Preço Fechado				41872";
"39510417	197	VISTA VERDE		SOROCABA - SP	R ANDRE MORENO RAMIRES. 08	JARDIM SAO MARCOS	SEM DISTRITO		SOROCABA	SP	18056-650	ZR 3	0	0	41974	42430	0	0	Res. Vertical	ECONOMICO	PADRAO MEDIO-S/ELEVADOR	PRONTO	429		1	0			3R	3R INCORPORADORA	3R INCORPORADORA				RDM CONSTRUTORA		3R INCORPORADORA					2 DORMS	2	0	1	1	54	81	12	3	3	263.633	122400	2266.67	149653.66	2771.37	152788.13	2829.41	142490.06	2638.71	170000	3148.15	100	0	12	0	1468800	Preço Fechado				42879";
"373311016	198	VISTAS DE VERA CRUZ	TORRE 1.2	SOROCABA - SP	R JOSE MARIA MARQUES. 44	JARDIM ITANGUA	SEM DISTRITO		SOROCABA	SP	18056-090	ZR 3	0	0	41974	42767	0	0	Res. Vertical	ECONOMICO	PADRAO MEDIO-S/ELEVADOR	PRONTO	1400		2	0			3R	3R INCORPORADORA	3R INCORPORADORA				RDM CONSTRUTORA		3R INCORPORADORA					2 DORMS	2	0	1	1	50	75	40	4	4	263.633	153900	3078	188167.47	3763.35	192108.6	3842.17	179160.29	3583.21	175000	3500	95	5	38	2	6156000	Preço Fechado				43368";
"372941016	199	VISTAS DO ITAVUVU		SOROCABA - SP	AL LAURINDO DE BRITO. 280	VILA LEOPOLDINA	SEM DISTRITO		SOROCABA	SP	18070-295	ZR 2	0	0	41671	42767	0	0	Res. Vertical	ECONOMICO	PADRAO MEDIO-S/ELEVADOR	PRONTO	900		1	0			3R	3R INCORPORADORA	3R INCORPORADORA				3R INCORPORADORA		3R INCORPORADORA					2 DORMS	2	0	1	1	50	75	24	6	4	238.368	131400	2628	169770.99	3395.42	168606.1	3372.12	162258.06	3245.16	185000	3700	87.5	12.5	21	3	3153600	Preço Fechado				43368";
"32280218	200	VITALLI BONELLI		SOROCABA - SP	R VOLUNTARIOS DA PATRIA. 371	VILA CARVALHO	SEM DISTRITO		SOROCABA	SP	18060-005	ZC	0	0	43009	43891	0	0	Res. Vertical	ECONOMICO	PADRAO MEDIO-C/ELEVADOR	EM OBRAS	1750		1	3		Academia. Playground.	BONELLI	BONELLI EMPREENDIMENTOS	BONELLI EMPREENDIMENTOS				BONELLI EMPREENDIMENTOS		MENDES ORTEGA ASSESSORIA IMOBILIARIA	KATIA KIEL SILVA				1 DORM	1	0	1	1	38.26	57.39	53	9	18	319.064	144760	3783.59	149405.09	3905	155500.42	4064.31	148741.94	3887.67	156000	4077.37	641.509.433.962.264	358.490.566.037.736	34	19	7672280	Preço Fechado				43367";
"32280218	200	VITALLI BONELLI		SOROCABA - SP	R VOLUNTARIOS DA PATRIA. 371	VILA CARVALHO	SEM DISTRITO		SOROCABA	SP	18060-005	ZC	0	0	43009	43891	0	0	Res. Vertical	ECONOMICO	PADRAO MEDIO-C/ELEVADOR	EM OBRAS	1750		1	3		Academia. Playground.	BONELLI	BONELLI EMPREENDIMENTOS	BONELLI EMPREENDIMENTOS				BONELLI EMPREENDIMENTOS		MENDES ORTEGA ASSESSORIA IMOBILIARIA	KATIA KIEL SILVA				2 DORMS	2	0	1	2	50.5	75.75	53	9	18	319.064	188000	3722.77	194032.59	3842.23	201948.6	3998.98	193171.34	3825.17	200000	3960.4	100	0	53	0	9964000	Preço Fechado				43367";
"32280218	200	VITALLI BONELLI		SOROCABA - SP	R VOLUNTARIOS DA PATRIA. 371	VILA CARVALHO	SEM DISTRITO		SOROCABA	SP	18060-005	ZC	0	0	43009	43891	0	0	Res. Vertical	ECONOMICO	PADRAO MEDIO-C/ELEVADOR	EM OBRAS	1750		1	3		Academia. Playground.	BONELLI	BONELLI EMPREENDIMENTOS	BONELLI EMPREENDIMENTOS				BONELLI EMPREENDIMENTOS		MENDES ORTEGA ASSESSORIA IMOBILIARIA	KATIA KIEL SILVA				2 DORMS	2	0	1	1	47.57	71.35	53	9	18	319.064	177092	3722.77	182774.57	3842.23	190231.28	3998.98	181963.3	3825.17	188396	3960.4	100	0	53	0	9385876	Preço Fechado				43230";
"330461115	201	VITORIA	TORRE A. TORRE B	SOROCABA - SP	AV PROFESSOR JOAQUIM SILVA. 0	JARDIM SAIRA	SEM DISTRITO		SOROCABA	SP	18085-000		0	0	41913	42552	0	0	Res. Vertical	MEDIO BAIXO	PADRAO MEDIO-C/ELEVADOR	EM OBRAS	2044		2	1			GOLDEN CITY	GOLDEN CITY EMPREENDIMENTOS IMOBILIARIOS LTDA	GOLDEN CITY EMPREENDIMENTOS IMOBILIARIOS LTDA				GOLDEN CITY EMPREENDIMENTOS IMOBILIARIOS LTDA		GOLDEN CITY EMPREENDIMENTOS IMOBILIARIOS					2 DORMS	2	1	2	1	58	87	32	4	4	244.826	220000	3793.1	270388.76	4661.87	279026.42	4810.8	256241.03	4417.94	255000	4396.55	100	0	32	0	7040000	Preço Fechado				42797";
"334181215	202	VITTORIO EMANUELE		SOROCABA - SP	AV FRANCISCO ROLDAO SANCHES. 0	BRIGADEIRO TOBIAS	SEM DISTRITO		SOROCABA	SP	18108-001		0	0	42339	43070	0	0	Loteamento		PADRAO MEDIO-S/ELEVADOR	EM OBRAS	155803		0	0			MGT	MGT BOLINA ENGENHARIA LTDA	MGT BOLINA ENGENHARIA LTDA				MGT BOLINA ENGENHARIA LTDA		MGT BOLINA LTDA					LOTE	0	0	0	0	1000	1000	63	0	0	386.263	330000	330	375376.93	375.38	372654.14	372.65	366139	366.14	350000	350	100	0	63	0	20790000	Preço Fechado				43005";
"35296516	203	VIVACE		SOROCABA - SP	R DOUTOR RUBINO DE OLIVEIRA. 390	VILA CARVALHO	SEM DISTRITO		SOROCABA	SP	18060-015	ZC	0	0	42156	42979	0	0	Res. Vertical	ECONOMICO	PADRAO MEDIO-C/ELEVADOR	EM OBRAS	800		1	2		Salao de Festas.	BONELLI	BONELLI EMPREENDIMENTOS	BONELLI EMPREENDIMENTOS				BONELLI EMPREENDIMENTOS		BONELLI EMPREENDIMENTOS				CAIXA	2 DORMS	2	0	1	1	53.68	80.52	51	4	12	311.174	140000	2608.05	162712.77	3031.16	167499.71	3120.34	156257.4	2910.91	175000	3260.06	100	0	51	0	7140000	Preço Fechado	CAIXA			42612";
"33942714	204	VOLPI		SOROCABA - SP	R PROTASSIO DE CAMARGO SAMPAIO. 135	LOPES DE OLIVEIRA	SEM DISTRITO		SOROCABA	SP	18071-296		0	0	41821	42583	0	0	Res. Vertical	ECONOMICO	PADRAO MEDIO-C/ELEVADOR	EM OBRAS	5500		7	0		Quadra Poli-Esportiva. Salao de Festas. Playground.	DELGADO SETZES	DELGADO SETZER INCORPORADORA E CONSTRUTORA	DELGADO SETZER INCORPORADORA E CONSTRUTORA				DELGADO SETZER INCORPORADORA E CONSTRUTORA		MULTIPREMIER NEGOCIOS IMOBILIARIOS					2 DORMS	2	0	1	1	41.41	62.11	112	4	3	222.465	117824	2845.3	145396.94	3511.15	149761.88	3616.56	138060.09	3333.98	124026	2995.07	100	0	112	0	13196288	Preço Fechado				41984";
