RGI;(VMU)Preço de venda da unidade na data pesquisa;(VUV)Preço m2 privativo na data pesquisa;% Vendido no Intervalo;% Valorização;Unidades Vendidas no Intervalo;Intervalo em Mêses;% Unidades Vendidas;% Unidades a Vender;Unidades Vendidas;Qtd em Estoque;Data Pesquisa
27204;186795;3932.5263157895;0.2813;0.25251448342453;18;-114;0.2813;0.7188;18;46;25/03/2014
27204;187300;3943.1578947368;0.3125;0.25590065443622;20;-222;0.3125;0.6875;20;44;11/07/2014
27204;158900;3345.2631578947;0.4063;0.065470443085506;26;-264;0.4063;0.5938;26;38;22/08/2014
27204;158900;3345.2631578947;0.4063;0.065470443085506;26;-290;0.4063;0.5938;26;38;17/09/2014
27204;168000;3536.8421052632;0.5313;0.12648857418732;34;-346;0.5313;0.4688;34;30;12/11/2014
27204;168000;3536.8421052632;0.5625;0.12648857418732;36;-413;0.5625;0.4375;36;28;18/01/2015
27204;168000;3536.8421052632;0.5938;0.12648857418732;38;-474;0.5938;0.4063;38;26;20/03/2015
27204;170000;3578.9473684211;0.5938;0.13989915245145;38;-529;0.5938;0.4063;38;26;14/05/2015
27204;170000;3578.9473684211;0.5938;0.13989915245145;38;-572;0.5938;0.4063;38;26;26/06/2015
27204;170000;3578.9473684211;0.6094;0.13989915245145;39;-603;0.6094;0.3906;39;25;27/07/2015
27204;170000;3578.9473684211;0.625;0.13989915245145;40;-648;0.625;0.375;40;24;10/09/2015
27204;174000;3663.1578947368;0.6719;0.16672030897972;43;-683;0.6719;0.3281;43;21;15/10/2015
27204;176000;3705.2631578947;0.7031;0.18013088724386;45;-722;0.7031;0.2969;45;19;23/11/2015
27204;176000;3705.2631578947;0.7344;0.18013088724386;47;-752;0.7344;0.2656;47;17;23/12/2015
27204;176000;3705.2631578947;0.75;0.18013088724386;48;-764;0.75;0.25;48;16;04/01/2016
27204;176000;3705.2631578947;0.7813;0.18013088724386;50;-848;0.7813;0.2188;50;14;28/03/2016
27204;176000;3705.2631578947;0.7813;0.18013088724386;50;-877;0.7813;0.2188;50;14;26/04/2016
27204;176000;3705.2631578947;0.7813;0.18013088724386;50;-918;0.7813;0.2188;50;14;06/06/2016
27204;176000;3705.2631578947;0.8281;0.18013088724386;53;-969;0.8281;0.1719;53;11;27/07/2016
27204;176000;3705.2631578947;0.8281;0.18013088724386;53;-974;0.8281;0.1719;53;11;01/08/2016
27204;176000;3705.2631578947;0.8281;0.18013088724386;53;-1037;0.8281;0.1719;53;11;03/10/2016
27204;180000;3789.4736842105;0.875;0.20695204377213;56;-1095;0.875;0.125;56;8;30/11/2016
27204;180000;3789.4736842105;0.875;0.20695204377213;56;-1097;0.875;0.125;56;8;02/12/2016
27204;180000;3789.4736842105;0.875;0.20695204377213;56;-1158;0.875;0.125;56;8;01/02/2017
27204;180000;3789.4736842105;0.875;0.20695204377213;56;-1201;0.875;0.125;56;8;16/03/2017
27204;180000;3789.4736842105;0.875;0.20695204377213;56;-1236;0.875;0.125;56;8;20/04/2017
27204;180000;3789.4736842105;0.9063;0.20695204377213;58;-1263;0.9063;0.0938;58;6;17/05/2017
27204;180000;3789.4736842105;0.9531;0.20695204377213;61;-1328;0.9531;0.0469;61;3;21/07/2017
27204;180000;3789.4736842105;0.9375;0.20695204377213;60;-1467;0.9375;0.0625;60;4;07/12/2017
27204;185000;3894.7368421053;0.9375;0.24047848943246;60;-1569;0.9375;0.0625;60;4;19/03/2018
27204;190000;4000;0.9688;0.2740049350928;62;-1614;0.9688;0.0313;62;2;03/05/2018
27204;180000;3789.4736842105;0.9688;0.20695204377213;62;-1704;0.9688;0.0313;62;2;01/08/2018
27310;177984;494.4;0;0;0;0;0;1;0;280;01/01/2014
27310;278100;772.5;0.8893;0.5625;249;-1189;0.8893;0.1107;249;31;04/04/2017
27310;278100;772.5;0.9143;0.5625;256;-1244;0.9143;0.0857;256;24;29/05/2017
27310;260000;722.22222222222;0.8643;0.46080546565983;242;-1332;0.8643;0.1357;242;38;25/08/2017
27310;271000;752.77777777778;0.7143;0.52260877382237;200;-1409;0.7143;0.2857;200;80;10/11/2017
27310;305000;847.22222222222;0.9321;0.71363718087019;261;-1526;0.9321;0.0679;261;19;07/03/2018
27310;309000;858.33333333333;0.9571;0.73611111111111;268;-1588;0.9571;0.0429;268;12;08/05/2018
27310;288000;800;0.9429;0.61812297734628;264;-1729;0.9429;0.0571;264;16;26/09/2018
27671;358000;3892.5736653256;0;0;0;0;0;1;0;60;01/03/2014
27671;412000;4479.7216483636;0.0667;0.15083798882682;4;-178;0.0667;0.9333;4;56;26/08/2014
27671;412000;4479.7216483636;0.0667;0.15083798882682;4;-200;0.0667;0.9333;4;56;17/09/2014
27671;405000;4403.6098727846;0.1;0.13128491620112;6;-241;0.1;0.9;6;54;28/10/2014
27671;425550;4627.0522996629;0.1;0.18868715083799;6;-265;0.1;0.9;6;54;21/11/2014
27671;429650;4671.6320539306;0.0833;0.20013966480447;5;-313;0.0833;0.9167;5;55;08/01/2015
27671;367500;3995.8682178971;0.0833;0.026536312849162;5;-362;0.0833;0.9167;5;55;26/02/2015
27671;411600;4475.3724040448;0.15;0.14972067039106;9;-389;0.15;0.85;9;51;25/03/2015
27671;438600;4768.9463955638;0.1167;0.22513966480447;7;-424;0.1167;0.8833;7;53;29/04/2015
27671;438600;4768.9463955638;0.1167;0.22513966480447;7;-458;0.1167;0.8833;7;53;02/06/2015
27671;438600;4768.9463955638;0.1167;0.22513966480447;7;-509;0.1167;0.8833;7;53;23/07/2015
27671;438600;4768.9463955638;0.1167;0.22513966480447;7;-544;0.1167;0.8833;7;53;27/08/2015
27671;358000;3892.5736653256;0;0;0;0;0;1;0;60;01/03/2014
27671;412000;4479.7216483636;0.0667;0.15083798882682;4;-178;0.0667;0.9333;4;56;26/08/2014
27671;412000;4479.7216483636;0.0667;0.15083798882682;4;-200;0.0667;0.9333;4;56;17/09/2014
27671;405000;4403.6098727846;0.1;0.13128491620112;6;-241;0.1;0.9;6;54;28/10/2014
27671;425550;4627.0522996629;0.1;0.18868715083799;6;-265;0.1;0.9;6;54;21/11/2014
27671;429650;4671.6320539306;0.0833;0.20013966480447;5;-313;0.0833;0.9167;5;55;08/01/2015
27671;367500;3995.8682178971;0.0833;0.026536312849162;5;-362;0.0833;0.9167;5;55;26/02/2015
27671;411600;4475.3724040448;0.15;0.14972067039106;9;-389;0.15;0.85;9;51;25/03/2015
27671;438600;4768.9463955638;0.1167;0.22513966480447;7;-424;0.1167;0.8833;7;53;29/04/2015
27671;438600;4768.9463955638;0.1167;0.22513966480447;7;-458;0.1167;0.8833;7;53;02/06/2015
27671;438600;4768.9463955638;0.1167;0.22513966480447;7;-509;0.1167;0.8833;7;53;23/07/2015
27671;438600;4768.9463955638;0.1167;0.22513966480447;7;-544;0.1167;0.8833;7;53;27/08/2015
27671;358000;3892.5736653256;0;0;0;0;0;1;0;60;01/03/2014
27671;412000;4479.7216483636;0.0833;0.15083798882682;5;-178;0.0833;0.9167;5;55;26/08/2014
27671;412000;4479.7216483636;0.0833;0.15083798882682;5;-200;0.0833;0.9167;5;55;17/09/2014
27671;405000;4403.6098727846;0.1167;0.13128491620112;7;-241;0.1167;0.8833;7;53;28/10/2014
27671;425550;4627.0522996629;0.1167;0.18868715083799;7;-265;0.1167;0.8833;7;53;21/11/2014
27671;429650;4671.6320539306;0.0833;0.20013966480447;5;-313;0.0833;0.9167;5;55;08/01/2015
27671;367500;3995.8682178971;0.0833;0.026536312849162;5;-362;0.0833;0.9167;5;55;26/02/2015
27671;411600;4475.3724040448;0.15;0.14972067039106;9;-389;0.15;0.85;9;51;25/03/2015
27671;438600;4768.9463955638;0.1167;0.22513966480447;7;-424;0.1167;0.8833;7;53;29/04/2015
27671;438600;4768.9463955638;0.1167;0.22513966480447;7;-458;0.1167;0.8833;7;53;02/06/2015
27671;438600;4768.9463955638;0.1167;0.22513966480447;7;-509;0.1167;0.8833;7;53;23/07/2015
27671;438600;4768.9463955638;0.1167;0.22513966480447;7;-544;0.1167;0.8833;7;53;27/08/2015
27671;426000;4139.9416909621;0;0;0;0;0;1;0;4;01/03/2014
27671;466000;4528.6686103013;0;0.093896713615023;0;-178;0;1;0;4;26/08/2014
27671;466000;4528.6686103013;0;0.093896713615023;0;-200;0;1;0;4;17/09/2014
27671;466000;4528.6686103013;0;0.093896713615023;0;-241;0;1;0;4;28/10/2014
27671;480800;4672.4975704568;0;0.12863849765258;0;-265;0;1;0;4;21/11/2014
27671;485450;4717.6870748299;0;0.13955399061033;0;-313;0;1;0;4;08/01/2015
27671;411200;3996.1127308066;0;-0.034741784037559;0;-362;0;1;0;4;26/02/2015
27671;485000;4713.3138969874;0.25;0.13849765258216;1;-389;0.25;0.75;1;3;25/03/2015
27671;487000;4732.7502429543;0;0.14319248826291;0;-424;0;1;0;4;29/04/2015
27671;487000;4732.7502429543;0;0.14319248826291;0;-458;0;1;0;4;02/06/2015
27671;487000;4732.7502429543;0;0.14319248826291;0;-509;0;1;0;4;23/07/2015
27671;487000;4732.7502429543;0;0.14319248826291;0;-544;0;1;0;4;27/08/2015
27671;426000;4139.9416909621;0;0;0;0;0;1;0;4;01/03/2014
27671;466000;4528.6686103013;0;0.093896713615023;0;-178;0;1;0;4;26/08/2014
27671;466000;4528.6686103013;0;0.093896713615023;0;-200;0;1;0;4;17/09/2014
27671;466000;4528.6686103013;0;0.093896713615023;0;-241;0;1;0;4;28/10/2014
27671;480800;4672.4975704568;0;0.12863849765258;0;-265;0;1;0;4;21/11/2014
27671;485450;4717.6870748299;0;0.13955399061033;0;-313;0;1;0;4;08/01/2015
27671;411200;3996.1127308066;0;-0.034741784037559;0;-362;0;1;0;4;26/02/2015
27671;485000;4713.3138969874;0.25;0.13849765258216;1;-389;0.25;0.75;1;3;25/03/2015
27671;487000;4732.7502429543;0;0.14319248826291;0;-424;0;1;0;4;29/04/2015
27671;487000;4732.7502429543;0;0.14319248826291;0;-458;0;1;0;4;02/06/2015
27671;487000;4732.7502429543;0;0.14319248826291;0;-509;0;1;0;4;23/07/2015
27671;487000;4732.7502429543;0;0.14319248826291;0;-544;0;1;0;4;27/08/2015
27671;426000;4139.9416909621;0;0;0;0;0;1;0;4;01/03/2014
27671;466000;4528.6686103013;0.5;0.093896713615023;2;-178;0.5;0.5;2;2;26/08/2014
27671;466000;4528.6686103013;0.5;0.093896713615023;2;-200;0.5;0.5;2;2;17/09/2014
27671;466000;4528.6686103013;0.5;0.093896713615023;2;-241;0.5;0.5;2;2;28/10/2014
27671;480800;4672.4975704568;0;0.12863849765258;0;-265;0;1;0;4;21/11/2014
27671;485450;4717.6870748299;0;0.13955399061033;0;-313;0;1;0;4;08/01/2015
27671;411200;3996.1127308066;0;-0.034741784037559;0;-362;0;1;0;4;26/02/2015
27671;485000;4713.3138969874;0.25;0.13849765258216;1;-389;0.25;0.75;1;3;25/03/2015
27671;487000;4732.7502429543;0;0.14319248826291;0;-424;0;1;0;4;29/04/2015
27671;487000;4732.7502429543;0;0.14319248826291;0;-458;0;1;0;4;02/06/2015
27671;487000;4732.7502429543;0;0.14319248826291;0;-509;0;1;0;4;23/07/2015
27671;487000;4732.7502429543;0;0.14319248826291;0;-544;0;1;0;4;27/08/2015
27680;145000;2732.7553712778;0;0;0;0;0;1;0;12;01/02/2014
27680;145000;2732.7553712778;0.3333;0;4;-151;0.3333;0.6667;4;8;02/07/2014
27680;145000;2732.7553712778;0.3333;0;4;-195;0.3333;0.6667;4;8;15/08/2014
27680;145000;2732.7553712778;0.4167;0;5;-229;0.4167;0.5833;5;7;18/09/2014
27680;145000;2732.7553712778;0.5;0;6;-271;0.5;0.5;6;6;30/10/2014
27680;155000;2921.2212589521;0.5833;0.068965517241379;7;-324;0.5833;0.4167;7;5;22/12/2014
27680;178000;3354.6928006031;0.5833;0.22758620689655;7;-342;0.5833;0.4167;7;5;09/01/2015
27680;178000;3354.6928006031;0.5833;0.22758620689655;7;-388;0.5833;0.4167;7;5;24/02/2015
27680;148000;2789.2951375801;0.5833;0.020689655172414;7;-437;0.5833;0.4167;7;5;14/04/2015
27680;148000;2789.2951375801;0.6667;0.020689655172414;8;-485;0.6667;0.3333;8;4;01/06/2015
27680;178000;3354.6928006031;0.6667;0.22758620689655;8;-537;0.6667;0.3333;8;4;23/07/2015
27680;178000;3354.6928006031;0.6667;0.22758620689655;8;-572;0.6667;0.3333;8;4;27/08/2015
27680;168000;3166.2269129288;0.6667;0.15862068965517;8;-613;0.6667;0.3333;8;4;07/10/2015
27680;168000;3166.2269129288;0.6667;0.15862068965517;8;-671;0.6667;0.3333;8;4;04/12/2015
27680;168000;3166.2269129288;0.6667;0.15862068965517;8;-730;0.6667;0.3333;8;4;01/02/2016
27680;168000;3166.2269129288;0.75;0.15862068965517;9;-767;0.75;0.25;9;3;09/03/2016
27680;168000;3166.2269129288;0.75;0.15862068965517;9;-794;0.75;0.25;9;3;05/04/2016
27680;178000;3354.6928006031;0.75;0.22758620689655;9;-837;0.75;0.25;9;3;18/05/2016
27680;178000;3354.6928006031;0.75;0.22758620689655;9;-877;0.75;0.25;9;3;27/06/2016
27680;179780;3388.23972860909;0.75;0.23986206896552;9;-912;0.75;0.25;9;3;01/08/2016
27680;179780;3388.23972860909;0.75;0.23986206896552;9;-963;0.75;0.25;9;3;21/09/2016
27680;179780;3388.23972860909;0.75;0.23986206896552;9;-979;0.75;0.25;9;3;07/10/2016
27680;179780;3388.23972860909;0.75;0.23986206896552;9;-1034;0.75;0.25;9;3;01/12/2016
27680;179780;3388.23972860909;0.9167;0.23986206896552;11;-1094;0.9167;0.0833;11;1;30/01/2017
27680;179780;3388.23972860909;0.9167;0.23986206896552;11;-1098;0.9167;0.0833;11;1;03/02/2017
27680;179780;3388.23972860909;1;0.23986206896552;12;-1140;1;0;12;0;17/03/2017
27680;145000;2732.7553712778;0;0;0;0;0;1;0;12;01/02/2014
27680;145000;2732.7553712778;0.3333;0;4;-151;0.3333;0.6667;4;8;02/07/2014
27680;145000;2732.7553712778;0.3333;0;4;-195;0.3333;0.6667;4;8;15/08/2014
27680;145000;2732.7553712778;0.4167;0;5;-229;0.4167;0.5833;5;7;18/09/2014
27680;145000;2732.7553712778;0.5;0;6;-271;0.5;0.5;6;6;30/10/2014
27680;155000;2921.2212589521;0.5833;0.068965517241379;7;-324;0.5833;0.4167;7;5;22/12/2014
27680;178000;3354.6928006031;0.5833;0.22758620689655;7;-342;0.5833;0.4167;7;5;09/01/2015
27680;178000;3354.6928006031;0.5833;0.22758620689655;7;-388;0.5833;0.4167;7;5;24/02/2015
27680;148000;2789.2951375801;0.5833;0.020689655172414;7;-437;0.5833;0.4167;7;5;14/04/2015
27680;148000;2789.2951375801;0.6667;0.020689655172414;8;-485;0.6667;0.3333;8;4;01/06/2015
27680;178000;3354.6928006031;0.6667;0.22758620689655;8;-537;0.6667;0.3333;8;4;23/07/2015
27680;178000;3354.6928006031;0.6667;0.22758620689655;8;-572;0.6667;0.3333;8;4;27/08/2015
27680;168000;3166.2269129288;0.6667;0.15862068965517;8;-613;0.6667;0.3333;8;4;07/10/2015
27680;168000;3166.2269129288;0.6667;0.15862068965517;8;-671;0.6667;0.3333;8;4;04/12/2015
27680;168000;3166.2269129288;0.6667;0.15862068965517;8;-730;0.6667;0.3333;8;4;01/02/2016
27680;168000;3166.2269129288;0.75;0.15862068965517;9;-767;0.75;0.25;9;3;09/03/2016
27680;168000;3166.2269129288;0.75;0.15862068965517;9;-794;0.75;0.25;9;3;05/04/2016
27680;178000;3354.6928006031;0.75;0.22758620689655;9;-837;0.75;0.25;9;3;18/05/2016
27680;178000;3354.6928006031;0.75;0.22758620689655;9;-877;0.75;0.25;9;3;27/06/2016
27680;179780;3388.23972860909;0.75;0.23986206896552;9;-912;0.75;0.25;9;3;01/08/2016
27680;179780;3388.23972860909;0.75;0.23986206896552;9;-963;0.75;0.25;9;3;21/09/2016
27680;179780;3388.23972860909;0.75;0.23986206896552;9;-979;0.75;0.25;9;3;07/10/2016
27680;179780;3388.23972860909;0.75;0.23986206896552;9;-1034;0.75;0.25;9;3;01/12/2016
27680;179780;3388.23972860909;0.9167;0.23986206896552;11;-1094;0.9167;0.0833;11;1;30/01/2017
27680;179780;3388.23972860909;0.9167;0.23986206896552;11;-1098;0.9167;0.0833;11;1;03/02/2017
27680;179780;3388.23972860909;1;0.23986206896552;12;-1140;1;0;12;0;17/03/2017
27680;145000;2732.7553712778;0;0;0;0;0;1;0;12;01/02/2014
27680;145000;2732.7553712778;0.3333;0;4;-151;0.3333;0.6667;4;8;02/07/2014
27680;145000;2732.7553712778;0.3333;0;4;-195;0.3333;0.6667;4;8;15/08/2014
27680;145000;2732.7553712778;0.4167;0;5;-229;0.4167;0.5833;5;7;18/09/2014
27680;145000;2732.7553712778;0.5;0;6;-271;0.5;0.5;6;6;30/10/2014
27680;155000;2921.2212589521;0.5833;0.068965517241379;7;-324;0.5833;0.4167;7;5;22/12/2014
27680;178000;3354.6928006031;0.5833;0.22758620689655;7;-342;0.5833;0.4167;7;5;09/01/2015
27680;178000;3354.6928006031;0.5833;0.22758620689655;7;-388;0.5833;0.4167;7;5;24/02/2015
27680;148000;2789.2951375801;0.5833;0.020689655172414;7;-437;0.5833;0.4167;7;5;14/04/2015
27680;148000;2789.2951375801;0.6667;0.020689655172414;8;-485;0.6667;0.3333;8;4;01/06/2015
27680;178000;3354.6928006031;0.6667;0.22758620689655;8;-537;0.6667;0.3333;8;4;23/07/2015
27680;178000;3354.6928006031;0.6667;0.22758620689655;8;-572;0.6667;0.3333;8;4;27/08/2015
27680;168000;3166.2269129288;0.6667;0.15862068965517;8;-613;0.6667;0.3333;8;4;07/10/2015
27680;168000;3166.2269129288;0.6667;0.15862068965517;8;-671;0.6667;0.3333;8;4;04/12/2015
27680;168000;3166.2269129288;0.6667;0.15862068965517;8;-730;0.6667;0.3333;8;4;01/02/2016
27680;168000;3166.2269129288;0.75;0.15862068965517;9;-767;0.75;0.25;9;3;09/03/2016
27680;168000;3166.2269129288;0.75;0.15862068965517;9;-794;0.75;0.25;9;3;05/04/2016
27680;178000;3354.6928006031;0.75;0.22758620689655;9;-837;0.75;0.25;9;3;18/05/2016
27680;178000;3354.6928006031;0.75;0.22758620689655;9;-877;0.75;0.25;9;3;27/06/2016
27680;179780;3388.23972860909;0.75;0.23986206896552;9;-912;0.75;0.25;9;3;01/08/2016
27680;179780;3388.23972860909;0.75;0.23986206896552;9;-963;0.75;0.25;9;3;21/09/2016
27680;179780;3388.23972860909;0.75;0.23986206896552;9;-979;0.75;0.25;9;3;07/10/2016
27680;179780;3388.23972860909;0.75;0.23986206896552;9;-1034;0.75;0.25;9;3;01/12/2016
27680;179780;3388.23972860909;0.9167;0.23986206896552;11;-1094;0.9167;0.0833;11;1;30/01/2017
27680;179780;3388.23972860909;0.9167;0.23986206896552;11;-1098;0.9167;0.0833;11;1;03/02/2017
27680;179780;3388.23972860909;1;0.23986206896552;12;-1140;1;0;12;0;17/03/2017
27680;145000;2732.7553712778;0;0;0;0;0;1;0;12;01/02/2014
27680;145000;2732.7553712778;0.3333;0;4;-151;0.3333;0.6667;4;8;02/07/2014
27680;145000;2732.7553712778;0.3333;0;4;-195;0.3333;0.6667;4;8;15/08/2014
27680;145000;2732.7553712778;0.4167;0;5;-229;0.4167;0.5833;5;7;18/09/2014
27680;145000;2732.7553712778;0.5;0;6;-271;0.5;0.5;6;6;30/10/2014
27680;155000;2921.2212589521;0.5833;0.068965517241379;7;-324;0.5833;0.4167;7;5;22/12/2014
27680;178000;3354.6928006031;0.5833;0.22758620689655;7;-342;0.5833;0.4167;7;5;09/01/2015
27680;178000;3354.6928006031;0.5833;0.22758620689655;7;-388;0.5833;0.4167;7;5;24/02/2015
27680;148000;2789.2951375801;0.5833;0.020689655172414;7;-437;0.5833;0.4167;7;5;14/04/2015
27680;148000;2789.2951375801;0.6667;0.020689655172414;8;-485;0.6667;0.3333;8;4;01/06/2015
27680;178000;3354.6928006031;0.6667;0.22758620689655;8;-537;0.6667;0.3333;8;4;23/07/2015
27680;178000;3354.6928006031;0.6667;0.22758620689655;8;-572;0.6667;0.3333;8;4;27/08/2015
27680;168000;3166.2269129288;0.6667;0.15862068965517;8;-613;0.6667;0.3333;8;4;07/10/2015
27680;168000;3166.2269129288;0.6667;0.15862068965517;8;-671;0.6667;0.3333;8;4;04/12/2015
27680;168000;3166.2269129288;0.6667;0.15862068965517;8;-730;0.6667;0.3333;8;4;01/02/2016
27680;168000;3166.2269129288;0.75;0.15862068965517;9;-767;0.75;0.25;9;3;09/03/2016
27680;168000;3166.2269129288;0.75;0.15862068965517;9;-794;0.75;0.25;9;3;05/04/2016
27680;178000;3354.6928006031;0.75;0.22758620689655;9;-837;0.75;0.25;9;3;18/05/2016
27680;178000;3354.6928006031;0.75;0.22758620689655;9;-877;0.75;0.25;9;3;27/06/2016
27680;179780;3388.23972860909;0.75;0.23986206896552;9;-912;0.75;0.25;9;3;01/08/2016
27680;179780;3388.23972860909;0.75;0.23986206896552;9;-963;0.75;0.25;9;3;21/09/2016
27680;179780;3388.23972860909;0.75;0.23986206896552;9;-979;0.75;0.25;9;3;07/10/2016
27680;179780;3388.23972860909;0.75;0.23986206896552;9;-1034;0.75;0.25;9;3;01/12/2016
27680;179780;3388.23972860909;0.9167;0.23986206896552;11;-1094;0.9167;0.0833;11;1;30/01/2017
27680;179780;3388.23972860909;0.9167;0.23986206896552;11;-1098;0.9167;0.0833;11;1;03/02/2017
27680;179780;3388.23972860909;1;0.23986206896552;12;-1140;1;0;12;0;17/03/2017
27680;145000;2732.7553712778;0;0;0;0;0;1;0;12;01/02/2014
27680;145000;2732.7553712778;0.3333;0;4;-151;0.3333;0.6667;4;8;02/07/2014
27680;145000;2732.7553712778;0.3333;0;4;-195;0.3333;0.6667;4;8;15/08/2014
27680;145000;2732.7553712778;0.4167;0;5;-229;0.4167;0.5833;5;7;18/09/2014
27680;145000;2732.7553712778;0.5;0;6;-271;0.5;0.5;6;6;30/10/2014
27680;155000;2921.2212589521;0.5833;0.068965517241379;7;-324;0.5833;0.4167;7;5;22/12/2014
27680;178000;3354.6928006031;0.5833;0.22758620689655;7;-342;0.5833;0.4167;7;5;09/01/2015
27680;178000;3354.6928006031;0.5833;0.22758620689655;7;-388;0.5833;0.4167;7;5;24/02/2015
27680;148000;2789.2951375801;0.5833;0.020689655172414;7;-437;0.5833;0.4167;7;5;14/04/2015
27680;148000;2789.2951375801;0.6667;0.020689655172414;8;-485;0.6667;0.3333;8;4;01/06/2015
27680;178000;3354.6928006031;0.6667;0.22758620689655;8;-537;0.6667;0.3333;8;4;23/07/2015
27680;178000;3354.6928006031;0.6667;0.22758620689655;8;-572;0.6667;0.3333;8;4;27/08/2015
27680;168000;3166.2269129288;0.6667;0.15862068965517;8;-613;0.6667;0.3333;8;4;07/10/2015
27680;168000;3166.2269129288;0.6667;0.15862068965517;8;-671;0.6667;0.3333;8;4;04/12/2015
27680;168000;3166.2269129288;0.6667;0.15862068965517;8;-730;0.6667;0.3333;8;4;01/02/2016
27680;168000;3166.2269129288;0.75;0.15862068965517;9;-767;0.75;0.25;9;3;09/03/2016
27680;168000;3166.2269129288;0.75;0.15862068965517;9;-794;0.75;0.25;9;3;05/04/2016
27680;178000;3354.6928006031;0.75;0.22758620689655;9;-837;0.75;0.25;9;3;18/05/2016
27680;178000;3354.6928006031;0.75;0.22758620689655;9;-877;0.75;0.25;9;3;27/06/2016
27680;179780;3388.23972860909;0.75;0.23986206896552;9;-912;0.75;0.25;9;3;01/08/2016
27680;179780;3388.23972860909;0.75;0.23986206896552;9;-963;0.75;0.25;9;3;21/09/2016
27680;179780;3388.23972860909;0.75;0.23986206896552;9;-979;0.75;0.25;9;3;07/10/2016
27680;179780;3388.23972860909;0.75;0.23986206896552;9;-1034;0.75;0.25;9;3;01/12/2016
27680;179780;3388.23972860909;0.9167;0.23986206896552;11;-1094;0.9167;0.0833;11;1;30/01/2017
27680;179780;3388.23972860909;0.9167;0.23986206896552;11;-1098;0.9167;0.0833;11;1;03/02/2017
27680;179780;3388.23972860909;1;0.23986206896552;12;-1140;1;0;12;0;17/03/2017
27680;145000;2732.7553712778;0;0;0;0;0;1;0;12;01/02/2014
27680;145000;2732.7553712778;0.3333;0;4;-151;0.3333;0.6667;4;8;02/07/2014
27680;145000;2732.7553712778;0.3333;0;4;-195;0.3333;0.6667;4;8;15/08/2014
27680;145000;2732.7553712778;0.4167;0;5;-229;0.4167;0.5833;5;7;18/09/2014
27680;145000;2732.7553712778;0.5;0;6;-271;0.5;0.5;6;6;30/10/2014
27680;155000;2921.2212589521;0.5833;0.068965517241379;7;-324;0.5833;0.4167;7;5;22/12/2014
27680;178000;3354.6928006031;0.5833;0.22758620689655;7;-342;0.5833;0.4167;7;5;09/01/2015
27680;178000;3354.6928006031;0.5833;0.22758620689655;7;-388;0.5833;0.4167;7;5;24/02/2015
27680;148000;2789.2951375801;0.5833;0.020689655172414;7;-437;0.5833;0.4167;7;5;14/04/2015
27680;148000;2789.2951375801;0.6667;0.020689655172414;8;-485;0.6667;0.3333;8;4;01/06/2015
27680;178000;3354.6928006031;0.6667;0.22758620689655;8;-537;0.6667;0.3333;8;4;23/07/2015
27680;178000;3354.6928006031;0.6667;0.22758620689655;8;-572;0.6667;0.3333;8;4;27/08/2015
27680;168000;3166.2269129288;0.6667;0.15862068965517;8;-613;0.6667;0.3333;8;4;07/10/2015
27680;168000;3166.2269129288;0.6667;0.15862068965517;8;-671;0.6667;0.3333;8;4;04/12/2015
27680;168000;3166.2269129288;0.6667;0.15862068965517;8;-730;0.6667;0.3333;8;4;01/02/2016
27680;168000;3166.2269129288;0.75;0.15862068965517;9;-767;0.75;0.25;9;3;09/03/2016
27680;168000;3166.2269129288;0.75;0.15862068965517;9;-794;0.75;0.25;9;3;05/04/2016
27680;178000;3354.6928006031;0.75;0.22758620689655;9;-837;0.75;0.25;9;3;18/05/2016
